run_id,run_date,ticker,rank,score_rank,score,rsi2,dist_5dma_pct,dist_50dma_pct,dist_200dma_pct,last_close,target_price,stop_price,signal,freq_60d
20260615,2026-06-16T00:04:30.394654+00:00,BP,22,22,20.4,7.87,-2.22,-6.56,9.33,41.59,42.53,38.68,🟡,2
20260615,2026-06-16T00:04:30.394654+00:00,BCE,23,23,13.5,8.66,-1.87,-0.56,0.67,24.04,24.5,22.83,🟡,3
20260616,2026-06-17T00:03:50.830344+00:00,SSL,1,1,84.9,0.49,-11.85,-15.78,23.9,10.99,12.47,9.68,🔵,1
20260616,2026-06-17T00:03:50.830344+00:00,TWLO,2,2,61.8,1.76,-4.85,8.48,42.7,192.68,202.49,156.78,🔵,2
20260616,2026-06-17T00:03:50.830344+00:00,DAR,3,3,56.5,1.15,-2.82,-8.94,21.37,55.18,56.78,50.85,🔵,3
20260616,2026-06-17T00:03:50.830344+00:00,HAL,4,4,51.0,1.94,-4.36,-6.51,16.95,37.2,38.89,34.19,🔵,3
20260616,2026-06-17T00:03:50.830344+00:00,SU,5,5,45.4,2.79,-4.12,-9.62,12.74,58.16,60.66,53.24,🟢,1
20260616,2026-06-17T00:03:50.830344+00:00,YPF,6,6,40.5,8.93,-5.23,9.07,36.33,51.24,54.07,45.81,🟡,0
20260616,2026-06-17T00:03:50.830344+00:00,CENX,7,7,40.0,7.21,-7.44,-13.82,20.23,53.55,57.85,42.62,🟡,0
20260616,2026-06-17T00:03:50.830344+00:00,HESM,8,8,39.5,1.95,-2.46,-2.84,5.32,37.17,38.11,35.25,🔵,4
20260616,2026-06-17T00:03:50.830344+00:00,CVE,9,9,38.7,4.52,-4.9,-6.16,24.02,26.25,27.6,23.52,🟢,1
20260616,2026-06-17T00:03:50.830344+00:00,EQNR,10,10,38.4,3.95,-5.22,-10.59,16.52,33.84,35.7,30.87,🟢,2
20260616,2026-06-17T00:03:50.830344+00:00,SM,11,11,38.4,5.54,-7.57,-7.74,16.43,28.06,30.36,23.91,🟡,0
20260616,2026-06-17T00:03:50.830344+00:00,RMBS,12,12,37.4,9.79,-6.03,-0.06,24.51,132.48,140.98,96.7,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,IBRX,13,13,36.8,9.78,-4.36,-10.88,32.1,6.72,7.03,5.74,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,CNQ,14,14,34.3,3.69,-3.16,-6.39,12.55,43.3,44.71,39.94,🟢,2
20260616,2026-06-17T00:03:50.830344+00:00,SHEL,15,15,33.9,2.92,-2.64,-5.3,5.24,82.25,84.48,78.1,🟢,3
20260616,2026-06-17T00:03:50.830344+00:00,APA,16,16,33.8,8.28,-5.27,-9.77,16.61,34.26,36.17,30.53,🟡,0
20260616,2026-06-17T00:03:50.830344+00:00,RIG,17,17,31.9,4.67,-5.25,-12.9,11.34,5.59,5.9,5.0,🟢,1
20260616,2026-06-17T00:03:50.830344+00:00,AA,18,18,31.6,9.93,-4.84,-8.48,17.59,62.87,66.07,52.07,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,NOV,19,19,31.0,6.85,-3.7,-0.54,17.18,19.96,20.73,18.08,🟡,0
20260616,2026-06-17T00:03:50.830344+00:00,FTI,20,20,30.8,8.9,-3.42,-6.5,21.63,67.0,69.37,61.63,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,NE,21,21,30.5,9.92,-4.58,-10.59,16.34,43.51,45.6,39.65,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,PAA,22,22,30.3,4.34,-2.11,-1.7,15.36,21.81,22.28,20.66,🟢,1
20260616,2026-06-17T00:03:50.830344+00:00,SLB,23,23,29.6,6.72,-3.32,-2.94,19.76,53.07,54.89,48.3,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,MUR,24,24,27.3,8.09,-5.72,-7.48,9.18,35.7,37.86,31.72,🟡,2
20260616,2026-06-17T00:03:50.830344+00:00,PSX,25,25,26.3,9.52,-2.77,0.22,15.21,172.0,176.91,158.18,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,BG,26,26,26.0,9.16,-4.17,-3.9,12.75,119.42,124.62,108.88,🟡,2
20260616,2026-06-17T00:03:50.830344+00:00,LINE,27,27,25.7,8.67,-2.45,9.24,15.37,42.83,43.9,39.05,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,FANG,28,28,23.9,9.35,-1.85,-3.76,14.09,188.12,191.67,168.99,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,GLNG,29,29,23.8,9.85,-2.13,-6.54,12.83,49.59,50.67,46.21,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,PBR,30,30,23.7,8.09,-4.34,-14.13,11.35,17.05,17.82,15.99,🟡,3
20260616,2026-06-17T00:03:50.830344+00:00,NBIX,31,31,22.8,7.14,-2.15,6.78,10.85,156.42,159.85,143.14,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,TTE,32,32,22.3,7.92,-2.67,-6.4,15.08,84.17,86.48,79.68,🟡,3
20260616,2026-06-17T00:03:50.830344+00:00,PBR-A,33,33,22.1,5.58,-4.56,-15.42,7.27,15.14,15.86,14.29,🟡,3
20260616,2026-06-17T00:03:50.830344+00:00,CZR,34,34,21.5,8.3,-0.5,4.65,18.59,29.31,29.46,28.82,🟡,2
20260616,2026-06-17T00:03:50.830344+00:00,BKR,35,35,21.3,6.48,-1.92,-4.36,12.46,61.52,62.72,56.67,🟡,2
20260616,2026-06-17T00:03:50.830344+00:00,BP,36,36,21.2,4.9,-2.56,-7.31,8.08,41.15,42.23,38.41,🟢,2
20260616,2026-06-17T00:03:50.830344+00:00,EPD,37,37,20.6,6.23,-1.67,-3.47,8.26,36.45,37.07,34.75,🟡,1
20260616,2026-06-17T00:03:50.830344+00:00,PBA,38,38,17.9,5.93,-1.49,2.7,14.78,47.11,47.82,44.66,🟡,4
20260616,2026-06-17T00:03:50.830344+00:00,LNG,39,39,15.6,6.74,-2.95,-7.46,0.68,230.86,237.87,212.18,🟡,3
20260616,2026-06-17T00:03:50.830344+00:00,UGP,40,40,15.2,6.11,-2.7,-16.29,0.83,4.69,4.82,4.31,🟡,3
20260616,2026-06-17T00:03:50.830344+00:00,BCE,41,41,12.7,7.17,-1.4,-0.22,1.03,23.82,24.16,22.67,🟡,3
20260617,2026-06-18T01:56:37.262728+00:00,SSL,1,1,80.3,0.36,-9.81,-17.33,20.81,10.74,11.91,9.42,🔵,1
20260617,2026-06-18T01:56:37.262728+00:00,TWLO,2,2,67.1,0.99,-5.33,5.25,38.89,188.11,198.7,152.02,🔵,3
20260617,2026-06-18T01:56:37.262728+00:00,DAR,3,3,62.3,0.43,-3.63,-10.95,18.06,53.79,55.82,49.33,🔵,3
20260617,2026-06-18T01:56:37.262728+00:00,HAL,4,4,59.0,0.94,-5.14,-8.84,13.65,36.23,38.19,33.26,🔵,3
20260617,2026-06-18T01:56:37.262728+00:00,SLB,5,5,58.1,1.85,-6.55,-7.96,13.39,50.33,53.86,45.41,🔵,1
20260617,2026-06-18T01:56:37.262728+00:00,SU,6,6,57.2,1.17,-5.41,-12.26,8.93,56.28,59.5,51.24,🔵,2
20260617,2026-06-18T01:56:37.262728+00:00,KNX,7,7,56.2,3.53,-7.25,5.93,32.77,73.01,78.72,65.5,🟢,0
20260617,2026-06-18T01:56:37.262728+00:00,CVE,8,8,53.0,2.44,-5.46,-8.39,20.69,25.6,27.08,22.86,🔵,2
20260617,2026-06-18T01:56:37.262728+00:00,NTAP,9,9,50.9,3.19,-3.24,19.97,35.97,154.81,159.99,127.6,🟢,0
20260617,2026-06-18T01:56:37.262728+00:00,SHEL,10,10,49.6,1.04,-3.56,-7.18,2.79,80.38,83.35,76.04,🔵,3
20260617,2026-06-18T01:56:37.262728+00:00,NOV,11,11,49.3,2.87,-5.34,-3.82,13.1,19.3,20.39,17.33,🟢,0
20260617,2026-06-18T01:56:37.262728+00:00,CNQ,12,12,48.3,1.71,-3.8,-8.02,10.1,42.42,44.09,38.9,🔵,3
20260617,2026-06-18T01:56:37.262728+00:00,CP,13,13,45.6,2.61,-3.47,-0.58,9.0,85.61,88.68,80.19,🟢,0
20260617,2026-06-18T01:56:37.262728+00:00,PAA,14,14,45.3,2.16,-2.13,-2.72,14.0,21.58,22.05,20.44,🔵,2
20260617,2026-06-18T01:56:37.262728+00:00,BP,15,15,45.0,1.8,-3.67,-9.32,5.34,40.14,41.67,37.35,🔵,3
20260617,2026-06-18T01:56:37.262728+00:00,ODFL,16,16,45.0,4.19,-7.55,0.85,24.3,218.36,236.18,191.36,🟢,2
20260617,2026-06-18T01:56:37.262728+00:00,BKR,17,17,44.5,2.27,-3.32,-6.58,9.65,60.07,62.13,55.35,🔵,2
20260617,2026-06-18T01:56:37.262728+00:00,PBA,18,18,43.9,1.86,-2.53,0.62,12.44,46.2,47.4,43.65,🔵,4
20260617,2026-06-18T01:56:37.262728+00:00,XPO,19,19,42.0,4.73,-7.67,-5.73,19.05,201.79,218.56,174.4,🟢,0
20260617,2026-06-18T01:56:37.262728+00:00,CPT,20,20,40.6,2.9,-3.17,3.05,4.92,109.35,112.93,103.07,🟢,0
20260617,2026-06-18T01:56:37.262728+00:00,SNDR,21,21,40.5,5.61,-5.25,8.92,31.26,35.34,37.3,32.0,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,ENPH,22,22,40.3,6.13,-8.1,4.18,22.04,47.78,51.99,33.08,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,TTE,23,23,40.2,2.82,-3.64,-8.49,12.11,82.12,85.22,77.55,🟢,3
20260617,2026-06-18T01:56:37.262728+00:00,YPF,24,24,39.5,7.28,-4.75,7.93,34.93,50.85,53.38,45.64,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,PSX,25,25,39.3,3.45,-3.92,-2.52,11.83,167.17,174.0,153.3,🟢,1
20260617,2026-06-18T01:56:37.262728+00:00,RMBS,26,26,37.4,7.41,-6.66,-2.42,21.95,130.1,139.38,94.42,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,BWA,27,27,37.3,7.94,-3.64,11.74,37.48,70.54,73.2,61.82,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,MAC,28,28,37.1,7.04,-5.71,3.75,21.28,23.0,24.39,21.17,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,CNC,29,29,37.0,9.73,-3.49,13.83,44.76,60.64,62.83,54.1,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,BB,30,30,36.9,9.65,-3.43,30.75,88.74,8.83,9.14,6.8,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,CNI,31,31,36.3,3.79,-2.83,0.39,11.98,113.96,117.28,108.09,🟢,0
20260617,2026-06-18T01:56:37.262728+00:00,SKM,32,32,36.0,7.81,-3.96,-5.39,31.61,36.06,37.55,29.01,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,ENB,33,33,35.9,2.63,-2.4,-0.01,9.3,54.47,55.81,51.94,🟢,4
20260617,2026-06-18T01:56:37.262728+00:00,EQNR,34,34,35.4,3.61,-3.43,-10.43,16.04,33.76,34.96,30.83,🟢,3
20260617,2026-06-18T01:56:37.262728+00:00,TS,35,35,34.9,7.15,-3.37,-2.84,26.23,59.11,61.17,54.93,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,CSCO,36,36,34.4,6.81,-2.22,12.47,43.29,117.33,120.0,105.88,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,VLO,37,37,32.8,5.7,-3.73,-2.05,20.6,239.77,249.07,215.35,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,AKAM,38,38,32.3,7.42,-3.19,1.25,29.35,127.86,132.07,108.55,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,DOC,39,39,32.2,4.13,-3.87,5.89,12.59,19.4,20.18,18.08,🟢,2
20260617,2026-06-18T01:56:37.262728+00:00,SM,40,40,32.2,8.11,-4.49,-7.46,16.54,28.09,29.41,23.87,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,MPC,41,41,32.0,5.43,-3.72,0.09,19.04,244.61,254.07,222.21,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,AA,42,42,31.6,6.65,-5.47,-9.85,15.14,61.73,65.3,51.02,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,CUBE,43,43,31.4,3.73,-2.78,0.51,5.11,40.1,41.25,37.88,🟢,1
20260617,2026-06-18T01:56:37.262728+00:00,APA,44,44,30.7,6.23,-4.02,-10.22,15.26,33.93,35.35,30.26,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,FANG,45,45,30.5,4.12,-2.1,-5.02,12.36,185.48,189.46,166.3,🟢,1
20260617,2026-06-18T01:56:37.262728+00:00,RPRX,46,46,30.4,7.61,-1.41,3.68,25.09,53.7,54.47,50.34,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,CSX,47,47,29.7,5.3,-2.96,1.07,17.49,45.57,46.96,43.0,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,SFD,48,48,29.6,4.05,-3.92,-6.3,5.72,25.03,26.05,23.26,🟢,2
20260617,2026-06-18T01:56:37.262728+00:00,RIG,49,49,29.2,4.44,-4.02,-12.76,10.86,5.58,5.81,4.99,🟢,2
20260617,2026-06-18T01:56:37.262728+00:00,NE,50,50,29.1,7.45,-4.27,-11.32,14.81,43.03,44.95,39.1,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,DINO,51,51,29.0,9.25,-3.33,-1.07,18.42,65.91,68.18,59.65,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,BG,52,52,28.9,4.63,-4.96,-6.38,9.48,116.14,122.2,105.42,🟢,2
20260617,2026-06-18T01:56:37.262728+00:00,FTI,53,53,28.9,9.51,-2.58,-6.32,21.32,67.01,68.78,61.58,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,UDR,54,54,28.8,4.05,-2.8,2.23,4.96,37.65,38.73,35.55,🟢,1
20260617,2026-06-18T01:56:37.262728+00:00,TEVA,55,55,28.3,8.32,-3.3,-3.12,13.47,32.56,33.67,29.41,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,KIM,56,56,28.1,7.05,-3.28,3.37,13.14,24.49,25.32,23.11,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,CZR,57,57,27.4,4.28,-0.66,4.1,18.13,29.21,29.4,28.76,🟢,2
20260617,2026-06-18T01:56:37.262728+00:00,ELV,58,58,26.7,7.33,-1.9,5.21,15.9,391.27,398.84,361.5,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,LOGI,59,59,26.4,4.27,-3.12,0.82,2.34,105.94,109.35,94.96,🟢,1
20260617,2026-06-18T01:56:37.262728+00:00,PBR-A,60,60,26.4,4.28,-4.03,-15.76,6.28,15.02,15.65,14.15,🟢,3
20260617,2026-06-18T01:56:37.262728+00:00,CMC,61,61,26.4,7.09,-4.28,3.0,9.45,73.22,76.49,66.53,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,DECK,62,62,26.1,4.08,-5.03,-0.19,2.4,105.72,111.32,96.51,🟢,4
20260617,2026-06-18T01:56:37.262728+00:00,VOD,63,63,26.1,9.8,-3.4,-3.91,8.58,14.53,15.04,13.81,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,ERIC,64,64,25.8,7.59,-4.73,-6.85,10.1,11.39,11.96,10.22,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,UNP,65,65,25.4,6.62,-3.27,-1.77,7.69,258.05,266.76,241.82,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,ADM,66,66,24.6,7.47,-2.65,0.54,16.04,76.5,78.59,70.72,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,WFRD,67,67,24.5,4.86,-4.79,-9.75,8.99,94.15,98.89,83.5,🟢,3
20260617,2026-06-18T01:56:37.262728+00:00,LLY,68,68,24.4,8.82,-1.73,10.39,15.64,1112.0,1131.56,1017.76,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,PLD,69,69,24.3,5.73,-3.24,-0.51,9.35,140.94,145.66,132.46,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,MUR,70,70,24.2,5.93,-4.55,-8.25,7.68,35.27,36.95,31.24,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,GLNG,71,71,23.1,8.54,-1.87,-6.64,12.43,49.45,50.39,46.27,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,PBR,72,72,22.9,5.09,-4.38,-15.13,9.48,16.79,17.56,15.7,🟡,3
20260617,2026-06-18T01:56:37.262728+00:00,BRX,73,73,22.9,7.51,-2.98,1.66,11.4,30.95,31.9,29.33,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,EIX,74,74,22.8,9.63,-1.63,0.22,12.79,70.9,72.08,67.09,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,KRG,75,75,22.5,7.65,-2.05,5.46,18.12,28.23,28.82,26.89,🟡,3
20260617,2026-06-18T01:56:37.262728+00:00,OZK,76,76,22.3,5.96,-3.62,1.11,3.77,49.0,50.84,46.0,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,F,77,77,22.1,5.99,-3.98,3.53,9.53,13.96,14.54,12.26,🟡,3
20260617,2026-06-18T01:56:37.262728+00:00,HR,78,78,21.8,7.57,-2.08,3.47,12.72,20.02,20.45,18.87,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,ZM,79,79,21.7,4.95,-4.95,-9.85,0.23,87.39,91.94,74.65,🟢,2
20260617,2026-06-18T01:56:37.262728+00:00,NSC,80,80,21.7,7.02,-2.81,-2.85,2.19,300.53,309.21,283.86,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,MTDR,81,81,21.5,5.91,-3.32,-12.0,3.37,50.4,52.13,45.14,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,INCY,82,82,21.0,9.36,-4.28,0.89,2.33,98.99,103.42,87.87,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,PSA,83,83,20.8,5.08,-2.22,3.13,10.29,312.58,319.68,295.03,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,TRP,84,84,20.5,5.33,-1.45,2.96,16.44,67.92,68.92,64.37,🟡,3
20260617,2026-06-18T01:56:37.262728+00:00,EQR,85,85,20.2,8.93,-2.43,-0.33,4.53,64.63,66.24,61.21,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,EXR,86,86,19.8,5.4,-2.04,1.62,5.19,143.92,146.92,135.87,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,DOW,87,87,19.7,7.14,-2.21,-11.51,11.9,32.5,33.23,29.12,🟡,3
20260617,2026-06-18T01:56:37.262728+00:00,LUMN,88,88,19.6,5.94,-3.66,-10.37,2.14,8.1,8.41,6.58,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,CI,89,89,19.5,5.96,-2.61,0.95,2.38,285.09,292.73,267.46,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,BYD,90,90,19.1,6.89,-2.83,-0.84,0.61,83.88,86.33,77.84,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,CVX,91,91,18.9,5.82,-2.55,-4.73,5.07,177.58,182.23,166.88,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,TJX,92,92,18.8,7.26,-1.66,4.2,8.36,164.13,166.91,155.99,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,AVB,93,93,18.4,7.4,-2.4,-0.87,0.94,179.63,184.05,170.81,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,O,94,94,18.3,8.65,-2.15,-2.57,1.78,60.57,61.9,57.6,🟡,1
20260617,2026-06-18T01:56:37.262728+00:00,OXY,95,95,17.8,8.97,-2.92,-7.01,8.89,53.04,54.64,48.15,🟡,4
20260617,2026-06-18T01:56:37.262728+00:00,AES,96,96,17.6,7.38,-0.31,0.99,3.86,14.61,14.66,14.46,🟡,0
20260617,2026-06-18T01:56:37.262728+00:00,REG,97,97,17.3,6.31,-2.25,-0.63,6.82,77.37,79.15,73.95,🟡,3
20260617,2026-06-18T01:56:37.262728+00:00,GLPI,98,98,16.2,5.26,-2.98,-2.6,1.83,45.26,46.65,42.87,🟡,3
20260617,2026-06-18T01:56:37.262728+00:00,WMT,99,99,15.8,7.55,-1.81,-5.64,1.89,118.13,120.3,110.8,🟡,2
20260617,2026-06-18T01:56:37.262728+00:00,WBD,100,100,13.3,9.88,-1.73,-3.03,4.62,26.24,26.7,25.1,🟡,4
20260622,2026-06-23T00:04:24.802889+00:00,TWLO,1,1,68.2,0.43,-3.61,1.44,34.8,183.64,190.52,153.34,🔵,3
20260622,2026-06-23T00:04:24.802889+00:00,DAR,2,2,60.1,0.22,-2.17,-11.38,16.27,53.22,54.4,48.55,🔵,3
20260622,2026-06-23T00:04:24.802889+00:00,SLB,3,3,59.3,0.79,-5.29,-12.06,7.7,47.95,50.63,42.65,🔵,2
20260622,2026-06-23T00:04:24.802889+00:00,AKAM,4,4,58.6,1.61,-5.67,-4.69,21.59,120.74,128.0,101.49,🔵,3
20260622,2026-06-23T00:04:24.802889+00:00,YPF,5,5,57.7,2.25,-2.85,4.4,30.57,49.47,50.92,44.47,🔵,0
20260622,2026-06-23T00:04:24.802889+00:00,DOW,6,6,51.3,1.01,-4.5,-15.52,5.72,30.79,32.24,27.48,🔵,4
20260622,2026-06-23T00:04:24.802889+00:00,AA,7,7,50.0,1.88,-4.81,-14.1,8.27,58.35,61.3,47.89,🔵,2
20260622,2026-06-23T00:04:24.802889+00:00,LYB,8,8,47.5,1.63,-4.47,-15.42,4.49,58.52,61.26,52.51,🔵,3
20260622,2026-06-23T00:04:24.802889+00:00,BG,9,9,47.1,1.67,-4.37,-9.83,4.71,111.42,116.51,101.16,🔵,3
20260622,2026-06-23T00:04:24.802889+00:00,SFD,10,10,44.2,1.61,-2.95,-7.58,3.58,24.53,25.28,22.74,🔵,3
20260622,2026-06-23T00:04:24.802889+00:00,CPT,11,11,38.8,2.45,-1.5,2.41,4.53,108.98,110.64,102.77,🔵,1
20260622,2026-06-23T00:04:24.802889+00:00,SKM,12,12,38.6,4.76,-5.55,-9.78,24.93,34.4,36.42,28.22,🟢,1
20260622,2026-06-23T00:04:24.802889+00:00,CHD,13,13,38.5,2.98,-3.07,-1.69,2.48,93.74,96.7,88.02,🟢,0
20260622,2026-06-23T00:04:24.802889+00:00,VOD,14,14,37.1,3.34,-3.08,-6.29,5.29,14.12,14.57,13.35,🟢,0
20260622,2026-06-23T00:04:24.802889+00:00,BHP,15,15,35.6,7.21,-4.4,1.91,27.25,85.78,89.73,78.15,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,RHHBY,16,16,33.9,3.08,-2.51,-3.76,0.84,49.15,50.42,46.31,🟢,1
20260622,2026-06-23T00:04:24.802889+00:00,DDOG,17,17,33.1,5.81,-2.5,17.56,45.75,221.37,227.04,188.55,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,CENX,18,18,32.2,5.47,-6.07,-19.19,10.1,49.53,52.73,38.9,🟡,0
20260622,2026-06-23T00:04:24.802889+00:00,RIO,19,19,30.6,5.41,-3.3,-3.43,18.1,99.36,102.75,92.26,🟡,0
20260622,2026-06-23T00:04:24.802889+00:00,MGM,20,20,30.3,8.05,-1.73,12.7,27.45,46.57,47.39,43.24,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,NOV,21,21,29.2,4.51,-3.83,-6.82,9.08,18.68,19.42,16.54,🟢,1
20260622,2026-06-23T00:04:24.802889+00:00,MAR,22,22,28.8,7.9,-2.72,3.64,20.52,384.19,394.95,359.96,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,VTRS,23,23,28.1,7.57,-2.46,-1.47,20.09,15.38,15.77,14.21,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,SQM,24,24,26.1,7.35,-3.55,-7.3,15.48,78.65,81.54,70.04,🟡,2
20260622,2026-06-23T00:04:24.802889+00:00,EXEL,25,25,25.2,9.89,-1.55,5.56,17.88,51.35,52.16,47.3,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,EBAY,26,26,25.0,7.01,-2.76,-2.38,12.76,104.94,107.91,97.82,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,HLT,27,27,23.7,9.36,-1.37,4.01,15.59,342.93,347.68,322.64,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,ALB,28,28,23.6,8.5,-4.3,-13.18,7.44,156.69,163.72,134.68,🟡,2
20260622,2026-06-23T00:04:24.802889+00:00,AMX,29,29,23.0,7.67,-1.92,-0.97,11.98,26.08,26.59,24.22,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,HSIC,30,30,22.7,4.69,-1.87,3.71,6.72,78.67,80.17,74.25,🟢,1
20260622,2026-06-23T00:04:24.802889+00:00,NET,31,31,21.6,6.41,-3.88,0.05,5.22,218.38,227.2,183.77,🟡,2
20260622,2026-06-23T00:04:24.802889+00:00,PM,32,32,20.7,5.83,-3.46,-0.66,5.09,173.17,179.38,160.52,🟡,2
20260622,2026-06-23T00:04:24.802889+00:00,MDLZ,33,33,20.4,6.41,-2.17,-1.61,2.11,59.51,60.83,56.01,🟡,0
20260622,2026-06-23T00:04:24.802889+00:00,WES,34,34,19.9,9.28,-1.12,-0.15,9.04,42.98,43.47,40.41,🟡,1
20260622,2026-06-23T00:04:24.802889+00:00,WFRD,35,35,17.4,7.77,-3.49,-11.66,5.89,91.78,95.1,80.59,🟡,4
20260622,2026-06-23T00:04:24.802889+00:00,CL,36,36,17.2,7.28,-1.47,1.66,5.92,88.67,89.99,82.78,🟡,2
20260622,2026-06-23T00:04:24.802889+00:00,QSR,37,37,17.1,6.76,-3.27,-6.04,2.27,71.85,74.28,67.4,🟡,3
20260622,2026-06-23T00:04:24.802889+00:00,BTI,38,38,16.7,9.09,-1.75,-2.42,4.0,58.9,59.95,55.44,🟡,2
20260622,2026-06-23T00:04:24.802889+00:00,CE,39,39,16.6,5.15,-3.56,-14.87,0.16,49.73,51.56,44.22,🟡,3
20260622,2026-06-23T00:04:24.802889+00:00,WMT,40,40,14.7,4.75,-1.42,-6.08,0.9,117.18,118.87,110.5,🟢,3
20260622,2026-06-23T00:04:24.802889+00:00,VZ,41,41,12.7,7.64,-1.55,-3.27,4.12,45.36,46.07,42.2,🟡,4
20260623,2026-06-24T00:03:03.080050+00:00,YPF,1,1,67.5,0.84,-3.94,1.16,26.51,48.04,50.01,42.95,🔵,1
20260623,2026-06-24T00:03:03.080050+00:00,AA,2,2,62.2,0.6,-7.4,-18.49,1.97,55.08,59.48,45.1,🔵,2
20260623,2026-06-24T00:03:03.080050+00:00,RIO,3,3,59.6,1.53,-5.07,-7.06,13.37,95.58,100.69,88.32,🔵,0
20260623,2026-06-24T00:03:03.080050+00:00,DAR,4,4,59.5,0.12,-1.77,-11.87,15.04,52.78,53.73,48.11,🔵,3
20260623,2026-06-24T00:03:03.080050+00:00,AKAM,5,5,57.6,1.3,-4.21,-5.8,20.46,119.87,125.14,102.17,🔵,3
20260623,2026-06-24T00:03:03.080050+00:00,SLB,6,6,56.0,0.69,-3.35,-12.23,7.19,47.79,49.45,42.66,🔵,2
20260623,2026-06-24T00:03:03.080050+00:00,BHP,7,7,55.0,2.69,-6.27,-2.41,21.77,82.25,87.75,74.35,🟢,1
20260623,2026-06-24T00:03:03.080050+00:00,DOW,8,8,52.9,0.63,-4.21,-16.41,4.01,30.33,31.66,26.98,🔵,4
20260623,2026-06-24T00:03:03.080050+00:00,TECK,9,9,52.1,2.9,-6.92,-3.97,16.68,59.62,64.05,52.09,🟢,1
20260623,2026-06-24T00:03:03.080050+00:00,SKM,10,10,51.8,2.64,-5.52,-12.13,21.22,33.45,35.41,27.38,🟢,2
