start_run_id,ticker,end_run_id,outcome,days_to_trigger,gap_pct,ret5,ret10,ret_h,trade_ret_pct,exit_day,spy_trade,qqq_trade,fellback5,stop_hit,censored,horizon,stop_pct,entry
20260727,EBC,20260727,TRIGGERED,1,0.0,-0.3,-0.47,,,,,,1,,0,20,8.0,touch
20260727,ELAN,20260728,TRIGGERED,2,0.0,0.15,-14.02,,,,,,1,,0,20,8.0,touch
20260727,HSBC,20260729,TRIGGERED,3,1.83,-3.59,-2.19,,,,,,1,,0,20,8.0,touch
20260727,JBHT,20260727,FADED,,,,,-1.19,,,,,,,0,20,8.0,touch
20260727,LQDA,20260811,TRIGGERED,6,0.0,-1.1,-16.51,,,,,,1,,0,20,8.0,touch
20260727,M,20260803,TRIGGERED,5,0.0,-4.08,-10.55,,,,,,1,,0,20,8.0,touch
20260727,MAR,20260727,FADED,,,,,0.12,,,,,,,0,20,8.0,touch
20260727,MPC,20260727,FADED,,,,,-2.02,,,,,,,0,20,8.0,touch
20260727,MS,20260727,FADED,,,,,-1.39,,,,,,,0,20,8.0,touch
20260727,NTAP,20260804,TRIGGERED,1,0.0,9.11,13.7,,,,,,1,,0,20,8.0,touch
20260727,NWG,20260727,FADED,,,,,-3.0,,,,,,,0,20,8.0,touch
20260727,OUT,20260729,FADED,,,,,-0.99,,,,,,,0,20,8.0,touch
20260727,PAGP,20260728,FADED,,,,,2.18,,,,,,,0,20,8.0,touch
20260727,RPRX,20260727,TRIGGERED,1,0.0,-3.0,-2.48,,,,,,1,,0,20,8.0,touch
20260727,TIGO,20260805,TRIGGERED,8,0.9,-5.64,,,,,,,1,,0,20,8.0,touch
20260727,VLO,20260727,FADED,,,,,-1.98,,,,,,,0,20,8.0,touch
20260727,WSM,20260730,TRIGGERED,1,0.0,3.97,4.69,,,,,,1,,0,20,8.0,touch
20260728,CTVA,20260728,TRIGGERED,1,0.06,-11.9,-15.13,,,,,,1,,0,20,8.0,touch
20260728,DAL,20260817,TRIGGERED,5,0.0,-3.23,-8.27,,,,,,1,,0,20,8.0,touch
20260728,F,20260730,TRIGGERED,1,2.69,-9.25,-10.21,,,,,,1,,0,20,8.0,touch
20260728,MT,20260728,FADED,,,,,-2.38,,,,,,,0,20,8.0,touch
20260728,NET,20260811,TRIGGERED,2,0.0,0.95,17.42,,,,,,1,,0,20,8.0,touch
20260728,NTRA,20260728,FADED,,,,,0.63,,,,,,,0,20,8.0,touch
20260728,PRM,20260730,BROKE_DOWN,,,,,-12.32,,,,,,,0,20,8.0,touch
20260728,SGHC,20260730,FADED,,,,,-6.67,,,,,,,0,20,8.0,touch
20260728,ZION,20260728,FADED,,,,,-0.86,,,,,,,0,20,8.0,touch
20260729,AEG,20260729,TRIGGERED,1,1.53,1.5,0.64,,,,,,0,,0,20,8.0,touch
20260729,BUD,20260805,TRIGGERED,1,0.0,-1.32,-5.71,,,,,,1,,0,20,8.0,touch
20260729,DLTR,20260806,TRIGGERED,1,0.0,0.96,0.84,,,,,,1,,0,20,8.0,touch
20260729,EBC,20260729,FADED,,,,,0.3,,,,,,,0,20,8.0,touch
20260729,EOG,20260729,FADED,,,,,-0.29,,,,,,,0,20,8.0,touch
20260729,LYV,20260729,FADED,,,,,-0.47,,,,,,,0,20,8.0,touch
20260729,MO,20260729,BROKE_DOWN,,,,,-9.32,,,,,,,0,20,8.0,touch
20260729,MPC,20260729,FADED,,,,,1.74,,,,,,,0,20,8.0,touch
20260729,YOU,20260729,FADED,,,,,-3.92,,,,,,,0,20,8.0,touch
20260729,ZETA,20260729,FADED,,,,,-3.22,,,,,,,0,20,8.0,touch
20260730,ABBV,20260730,FADED,,,,,-2.51,,,,,,,0,20,8.0,touch
20260730,AXTA,20260730,TRIGGERED,1,2.62,6.0,0.22,,,,,,0,,0,20,8.0,touch
20260730,BCS,20260817,TRIGGERED,10,0.04,,,,,,,,,,0,20,8.0,touch
20260730,BHP,20260730,FADED,,,,,-1.64,,,,,,,0,20,8.0,touch
20260730,CRWD,20260807,TRIGGERED,3,0.0,5.3,1.04,,,,,,1,,0,20,8.0,touch
20260730,CTVA,20260730,BROKE_DOWN,,,,,-11.9,,,,,,,0,20,8.0,touch
20260730,CYTK,20260730,FADED,,,,,-4.09,,,,,,,0,20,8.0,touch
20260730,FRO,20260804,FADED,,,,,-2.89,,,,,,,0,20,8.0,touch
20260730,IBKR,20260730,FADED,,,,,-2.75,,,,,,,0,20,8.0,touch
20260730,LYG,20260803,TRIGGERED,3,0.26,-1.39,-2.04,,,,,,1,,0,20,8.0,touch
20260730,MT,20260803,TRIGGERED,2,0.0,3.14,3.0,,,,,,0,,0,20,8.0,touch
20260730,NMR,20260811,TRIGGERED,4,0.0,-1.29,,,,,,,1,,0,20,8.0,touch
20260730,NTRA,20260806,TRIGGERED,6,13.07,-2.09,,,,,,,0,,0,20,8.0,touch
20260730,ROIV,20260731,FADED,,,,,-3.48,,,,,,,0,20,8.0,touch
20260730,RPRX,20260803,FADED,,,,,-2.61,,,,,,,0,20,8.0,touch
20260730,RVTY,20260803,TRIGGERED,1,0.26,0.59,2.5,,,,,,1,,0,20,8.0,touch
20260730,SPG,20260803,FADED,,,,,-1.97,,,,,,,0,20,8.0,touch
20260730,TKR,20260803,FADED,,,,,-3.0,,,,,,,0,20,8.0,touch
20260730,VLO,20260811,TRIGGERED,1,0.0,-5.24,8.54,,,,,,1,,0,20,8.0,touch
20260731,ALL,20260811,TRIGGERED,4,0.0,-5.07,,,,,,,1,,0,20,8.0,touch
20260731,ATI,20260805,TRIGGERED,3,0.03,12.87,,,,,,,0,,0,20,8.0,touch
20260731,AUB,20260803,FADED,,,,,2.26,,,,,,,0,20,8.0,touch
20260731,AVT,20260804,TRIGGERED,2,0.0,3.26,0.51,,,,,,0,,0,20,8.0,touch
20260731,BNY,20260804,FADED,,,,,1.54,,,,,,,0,20,8.0,touch
20260731,CROX,20260817,TRIGGERED,2,0.0,-5.18,-7.38,,,,,,1,,0,20,8.0,touch
20260731,EBAY,20260731,FADED,,,,,-6.03,,,,,,,0,20,8.0,touch
20260731,HPE,20260804,TRIGGERED,1,0.0,10.33,16.24,,,,,,0,,0,20,8.0,touch
20260731,IVZ,20260731,TRIGGERED,1,0.0,3.37,6.79,,,,,,0,,0,20,8.0,touch
20260731,MFC,20260805,TRIGGERED,1,0.0,-1.1,-0.92,,,,,,1,,0,20,8.0,touch
20260731,NTRS,20260807,FADED,,,,,3.11,,,,,,,0,20,8.0,touch
20260731,TWST,20260804,TRIGGERED,2,3.6,17.48,,,,,,,0,,0,20,8.0,touch
20260731,WBS,20260803,FADED,,,,,0.95,,,,,,,0,20,8.0,touch
20260731,ZION,20260805,FADED,,,,,1.26,,,,,,,0,20,8.0,touch
20260803,APGE,20260804,TRIGGERED,1,0.0,0.19,,,,,,,1,,0,20,8.0,touch
20260803,APH,20260807,TRIGGERED,3,0.0,-5.99,,,,,,,1,,0,20,8.0,touch
20260803,AXTA,20260803,TRIGGERED,1,3.1,2.03,,,,,,,0,,0,20,8.0,touch
20260803,CNC,20260811,FADED,,,,,5.19,,,,,,,0,20,8.0,touch
20260803,CNI,20260807,FADED,,,,,-0.53,,,,,,,0,20,8.0,touch
20260803,COMP,20260811,TRIGGERED,2,0.0,2.77,,,,,,,1,,0,20,8.0,touch
20260803,CZR,20260810,FADED,,,,,0.03,,,,,,,0,20,8.0,touch
20260803,ELAN,20260805,TRIGGERED,2,2.34,-16.88,,,,,,,1,,0,20,8.0,touch
20260803,EXEL,20260805,FADED,,,,,-5.19,,,,,,,0,20,8.0,touch
20260803,HSIC,20260803,TRIGGERED,1,3.09,-1.99,-1.93,,,,,,1,,0,20,8.0,touch
20260803,HUM,20260803,FADED,,,,,-3.3,,,,,,,0,20,8.0,touch
20260803,JHX,20260803,TRIGGERED,1,3.34,11.56,5.13,,,,,,0,,0,20,8.0,touch
20260803,MTB,20260803,TRIGGERED,1,0.0,-0.74,-1.0,,,,,,1,,0,20,8.0,touch
20260803,PAGP,20260803,FADED,,,,,-2.12,,,,,,,0,20,8.0,touch
20260803,UAL,20260804,FADED,,,,,3.4,,,,,,,0,20,8.0,touch
20260803,ZETA,20260803,TRIGGERED,1,2.86,25.62,21.65,,,,,,0,,0,20,8.0,touch
20260804,ALKS,20260805,FADED,,,,,-2.62,,,,,,,0,20,8.0,touch
20260804,ANET,20260804,TRIGGERED,1,10.33,0.15,,,,,,,1,,0,20,8.0,touch
20260804,BHP,20260810,FADED,,,,,2.93,,,,,,,0,20,8.0,touch
20260804,CSCO,20260811,TRIGGERED,1,2.16,-0.1,,,,,,,1,,0,20,8.0,touch
20260804,GKOS,20260806,TRIGGERED,1,0.67,10.14,,,,,,,0,,0,20,8.0,touch
20260804,LUV,20260807,FADED,,,,,-7.8,,,,,,,0,20,8.0,touch
20260804,MNST,20260806,FADED,,,,,-4.06,,,,,,,0,20,8.0,touch
20260804,MPC,20260804,FADED,,,,,-4.75,,,,,,,0,20,8.0,touch
20260804,MS,20260805,FADED,,,,,-1.52,,,,,,,0,20,8.0,touch
20260804,RRX,20260804,BROKE_DOWN,,,,,-16.72,,,,,,,0,20,8.0,touch
20260804,SCCO,20260807,FADED,,,,,2.54,,,,,,,0,20,8.0,touch
20260805,LAUR,20260805,FADED,,,,,-1.94,,,,,,,0,20,8.0,touch
20260805,LYG,20260805,FADED,,,,,-0.96,,,,,,,0,20,8.0,touch
20260805,M,20260811,FADED,,,,,-6.74,,,,,,,0,20,8.0,touch
20260805,SNDR,20260805,FADED,,,,,-3.59,,,,,,,0,20,8.0,touch
20260805,SPG,20260805,FADED,,,,,-1.33,,,,,,,0,20,8.0,touch
20260805,TXRH,20260806,TRIGGERED,1,0.0,-1.74,,,,,,,1,,0,20,8.0,touch
20260805,UNH,20260805,FADED,,,,,-2.13,,,,,,,0,20,8.0,touch
20260806,AXTA,20260811,TRIGGERED,1,4.47,-4.72,,,,,,,1,,0,20,8.0,touch
20260806,BBIO,20260811,FADED,,,,,1.26,,,,,,,0,20,8.0,touch
20260806,CYTK,20260806,FADED,,,,,-5.67,,,,,,,0,20,8.0,touch
20260806,DFTX,20260810,TRIGGERED,1,0.0,-12.01,,,,,,,1,,0,20,8.0,touch
20260806,FRO,20260817,TRIGGERED,8,0.0,,,,,,,,,,0,20,8.0,touch
20260806,JHX,20260806,TRIGGERED,1,8.17,3.71,,,,,,,0,,0,20,8.0,touch
20260806,MPC,20260810,TRIGGERED,2,0.0,12.02,,,,,,,0,,0,20,8.0,touch
20260806,PSX,20260810,TRIGGERED,2,0.0,14.71,,,,,,,0,,0,20,8.0,touch
20260807,BWA,20260807,TRIGGERED,1,0.76,1.39,,,,,,,1,,0,20,8.0,touch
20260807,COGT,20260810,BROKE_DOWN,,,,,-8.7,,,,,,,0,20,8.0,touch
20260807,EXEL,20260807,FADED,,,,,-2.05,,,,,,,0,20,8.0,touch
20260807,IRDM,20260807,FADED,,,,,-1.22,,,,,,,0,20,8.0,touch
20260807,LAUR,20260807,FADED,,,,,-2.82,,,,,,,0,20,8.0,touch
20260807,MS,20260807,FADED,,,,,-0.46,,,,,,,0,20,8.0,touch
20260807,NTAP,20260807,TRIGGERED,1,0.86,5.73,,,,,,,0,,0,20,8.0,touch
20260807,RAL,20260817,FADED,,,,,3.02,,,,,,,0,20,8.0,touch
20260807,TRV,20260811,FADED,,,,,-3.68,,,,,,,0,20,8.0,touch
20260810,ALKS,20260810,FADED,,,,,-0.38,,,,,,,0,20,8.0,touch
20260810,BBVA,20260810,TRIGGERED,1,1.09,0.42,,,,,,,0,,0,20,8.0,touch
20260810,FDX,20260811,FADED,,,,,0.52,,,,,,,0,20,8.0,touch
20260810,GGB,20260810,FADED,,,,,-5.44,,,,,,,0,20,8.0,touch
20260810,GKOS,20260810,FADED,,,,,,,,,,,,0,20,8.0,touch
20260810,HUM,20260810,FADED,,,,,-3.34,,,,,,,0,20,8.0,touch
20260810,MFC,20260810,FADED,,,,,-0.75,,,,,,,0,20,8.0,touch
20260810,MNST,20260810,BROKE_DOWN,,,,,-49.61,,,,,,,0,20,8.0,touch
20260810,NOV,20260810,FADED,,,,,1.55,,,,,,,0,20,8.0,touch
20260810,OXY,20260811,FADED,,,,,-0.17,,,,,,,0,20,8.0,touch
20260810,SN,20260810,FADED,,,,,,,,,,,,0,20,8.0,touch
20260810,YPF,20260810,FADED,,,,,-3.51,,,,,,,0,20,8.0,touch
20260811,AVT,20260811,TRIGGERED,1,0.78,,,,,,,,,,0,20,8.0,touch
20260811,CNI,20260811,FADED,,,,,0.03,,,,,,,0,20,8.0,touch
20260811,DLTR,20260817,TRIGGERED,2,0.0,,,,,,,,,,0,20,8.0,touch
20260811,MRK,20260811,TRIGGERED,1,0.0,,,,,,,,,,0,20,8.0,touch
20260811,VSXY,20260811,TRIGGERED,1,1.55,,,,,,,,,,0,20,8.0,touch
20260817,C,20260817,FADED,,,,,-0.62,,,,,,,0,20,8.0,touch
20260817,CMBT,20260817,TRIGGERED,1,3.88,,,,,,,,,,0,20,8.0,touch
20260817,IBKR,20260817,FADED,,,,,-4.0,,,,,,,0,20,8.0,touch
20260817,JNJ,20260817,TRIGGERED,1,0.16,,,,,,,,,,0,20,8.0,touch
20260817,LYG,20260817,FADED,,,,,-1.46,,,,,,,0,20,8.0,touch
20260817,RVTY,20260817,FADED,,,,,-2.08,,,,,,,0,20,8.0,touch
20260817,TRGP,20260817,TRIGGERED,1,3.22,,,,,,,,,,0,20,8.0,touch
20260817,VIRT,20260817,FADED,,,,,2.61,,,,,,,0,20,8.0,touch
20260817,XPO,20260817,FADED,,,,,-3.92,,,,,,,0,20,8.0,touch
20260817,YPF,20260817,FADED,,,,,-3.83,,,,,,,0,20,8.0,touch
